barcode,product_name,brands,categories,fssai_category_code,banned_item,banned_item_type,banned_in_jurisdictions,violation_reason,needs_verification,verification_reason,data_source,last_cleaned,is_verified,platform,is_gs1_890,audit_tier,indian_market_status
8902351000123,Sobisco Desire Strawberry Cream,Sobisco,cake,CAT_07,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908013746033,Cravova,Cravova,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Carbonated drinks,Fruit-based beverages,Sodas,Fruit sodas,Non-alcoholic beverages",CAT_14,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908000502147,Sunpure Physically Refined Sunflower Oil,Sunpure,Sunflower oils,CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132953666,INDEPENDENCE REFINED SOYABEAN OIL 1L,Independence,"Cereal oils,Refined cereal oils,Vegetable oils",CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906010911065,Dairy Day Medium Fat Frozen Dessert,Dairy Day,Frozen desserts,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906002007332,Funfoods Veg Mayonnaise,Dr. Oetker,"Condiments,Sauces,Mayonnaises,Veg Mayonnaise",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901512929303,Sour cream & cheese,Act 2,,CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906033421916,Rusk Elaichi,Kanha,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8909081001123,Bounce Chocho,Sunfeast,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Cocoa and its products, Confectioneries, Biscuits, Chocolate candies, Biscuit (cookie) snack w chocolate filling, en:chocolate-biscuits",CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906066701030,Sharp Jalapeno and Cream Cheese,Kettle Studio,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps,Kettle Cooked chips",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906069401739,Chef’s Special Veg Mayonnaise Eggless,Veeba,Mayonnaises,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906082570252,Cornitos Roasted Cashew,Cornitos,"Plant-based foods and beverages,Plant-based foods,Snacks,Salty snacks,Nuts and their products,Nuts,Salted nuts,Cashew nuts,Salted cashews",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901058005028,Oats Noodles With Millet,Maggi,,CAT_06,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132975507,Campa Orange Flavour,Campa,"Beverages and beverages preparations, Beverages, Carbonated drinks, Carbonated fruit soft drink, Carbonated fruit soft drink with sugar, Cold dr, Cold drink, en:sodas",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906130900116,Strawberry Choco Pie,Orion,Snack cake,CAT_15,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906007284097,King's soyabean oil,"King's,adani wilmar",Soybean oils,CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063365964,Britannia Chocolate Cake 100gm,Britannia,Cakes,CAT_07,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906010912833,choco Currant,Unbranded,ice cream,CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906081122667,Cream And Onion Makhana,Happilo,Makhanas,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901648005551,Maha Cola,Mother Dairy,Posicle,CAT_01,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904089322508,Jumbo Raspberry Dolly,Havmor,"Ice-c,Ice cream bars coated with fruit sorbet",CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908000870178,Dry Fruit Samosa,Jaimin,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904132945760,Orange Flavoured (Carbonated Beverage),Campa,"Beverages and beverages preparations, Beverages, Carbonated drinks, Sodas, Carbonated fruit soft drink, Carbonated fruit soft drink with sugar, en:sweetened-beverages",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901709007753,Sun Lite Refined Sunflower Oil,Sunny,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Huiles,Graines de tournesol et dérivés,Huiles de tournesol,en:Oil",CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8903363001726,Refined Sunflower Oil,"Dmart,Swaad",sunflower oil,CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906022212037,Supreme Refined Oil,Supreme,Oils,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908006936007,Sloopy Masala Noodles,Sloopy,Instant noodles,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906003511821,Orange,Jalani,Juice,CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904296902968,Fabsta Muesli Fruit N' Nut,Fabsta,Mueslis,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904296902968,Fabsta Muesli Fruit N' Nut,Fabsta,Mueslis,Unknown,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901777979105,Vadilal Gourmet Ice cream,Vadilal,,CAT_01,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901689100376,Mala's Mixberry Jam,Mala's,jams,CAT_04,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906006330269,Gemini,Cargill,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901014000470,Nissin,Nissin,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8908007009083,Vitthal Refined Soyabean Oil,Vitthal,Oils,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901393026405,chapai chips bubble gum,Perfetti Van Melle,,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904482000003,Hamdard Roohafza,Hamdard,Beverage preparations,CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906026600465,Acai vibe,rio,"Beverages and beverages preparations,Beverages",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262201896,Amul Stirred Fruit Yogurt Strawberry,Amul,Fruit yogurts with fruit chunks,CAT_01,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904025401113,Mix Fruit Jam,Chitale,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Spreads,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves,Jams,Mixed fruit jams",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8909081006715,Candyman fruitee fun,ITC Candyman,,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8904089995351,Blueberry Yogurt,Heritage,,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901262301435,Berry Dazzle,Amul,Ice creams,CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906064284818,GOODINI Celebration GIFT OF GOOD TASTE DALIOS PIST,Unbranded,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906006721708,Mixed Fruit Jam,Lion,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Spreads,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves,Jams,Mixed fruit jams",CAT_14,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906007280235,Fortune sun lite refined sunflower oil,Fortune,"Oil,Sunflower oils",CAT_02,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901014000203,Cup Noodles CHILI CHILI CHILLI,Nissin,,CAT_06,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901512557001,Nachos Cripsy & Crunchy,Act 2,Snacks,CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906065458218,Gone mad Gang of 5 Premium Badam Sticks,Gone mad,Confectioneries,Unknown,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901548310403,DoodhShakti,Nutralite,"Produits laitiers,Matières grasses,Produits à tartiner,Matières grasses à tartiner,Matières grasses animales,Produits laitiers à tartiner,Matière grasse laitière,Beurres",Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8900017562619,Bun Maska,Jo Bakes,Bakery products,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901648015413,Kulfi,Mother Dairy,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream bars",CAT_03,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906159640482,Custard Powder (Vanilla),FIRA,"Dairies,Desserts,Dairy desserts,Custard puddings",CAT_01,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906005610386,winkies love bite choco heart cake filled with french vanilla cream,winkies,Cakes,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906005610386,winkies love bite choco heart cake filled with french vanilla cream,winkies,Cakes,CAT_07,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901063363526,Gobbles fruity fun cake,Britannia,"Snacks,Sweet snacks,Biscuits and cakes,Cakes",CAT_15,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906012890047,CUSTARD POWDER,BAKERS,Baking,Unknown,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8906031490860,Mixed Furit Jam,Marks,jam,CAT_04,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
8901031013088,Donettes Powdered,Hostess,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,True,PRIMARY_QUALIFYING,VERIFIED: GS1 India 890 Barcode
