barcode,product_name,brands
8906027036003,Sawai red chilli garlic chutney,Sawai
8924445510035,,
8904063200723,HALDIRAM'S Mint lachha,Haldiram's
8904063213815,Vada Pav,Haldiram's
8901063162297,marie gold,Britannia Industries Ltd
07427707,,
8901399336010,soft touch 860ml,
8901399079801,safe wash FL 550ml,
8901435014056,HAND SHIELD,
8901058875744,munch nuts,nestle
8906084790320,Beardo 50ml 2/22,
8901088145183,set wet ref 120ml 2/22,
8901435009656,Fresh ones wips 2/22,
8904209306241,,
8904132918450,Get real talk 300g 2/22,
8904132919556,Get Real 300g talk 2/22,
8904132918467,Get real 100g 2/22,
8901030732423,F,
8908016071101,iu,j
0701098206885,Rolled Oats,Urban Platter
0039442047076,,
8907316003911,Hot Garlic Sauce,
8908004078891,,Darshan peanuts
8901725114848,Marie light,Sunfeast
8901030831713,fruit jam,kissan
8901552021326,Saag aloo,
8904051326725,Sesame sweet ball,
8909001233412,Amla Indian Gooseberry,
8904006302880,secret temp deo 150 ml,
8904013000007,Sat-isabgol Psyllium husk,
8901393017960,,Unknown Brand
8901063151574,Toastea Milk Rusk,Britannia
8906009072104,Cookies,
8901234100424,Kashmiri mukhwas,
8904132916975,Living,Unknown Brand
8901414002494,bikano bhujia,Bikano
8906005729897,Chill Coriander Khakhara,
8901440212010,Bombay biryani,
8901741020284,,
8901491982870,SHAREZ CrisP HERB & ONION FLAVOUR,Lay's
8904014807957,Whisky Paul John christmas edition,
00218818,,
8901972074049,,Unknown Brand
8906081380227,Tamarind,
8901571009596,Horlicks powder drink,
8902440003240,Betterave rouges,
8901063165823,50-50 Time Pass,
8901810003729,Attracts Money - 20 Stick Hex Tube - Hem Incense,
8906016011813,Indian kishmish,
9908463001088,Nutri Choice,BRITANNIA
8904063200532,spicy banana chips,Haldiram's
8000500360606,Moments,Ferrero Rocher
8904064616523,Semoule,
8904064661905,Poudre de canne à sucre brun,
8906037692046,Red food colouring,
8901140835939,Datteri Medjoul,
8909509926731,Kinder Sorpresa,Kinder
8901725101435,JALIMALS,
8904022900084,Brown Bread,
8904063210678,Roasted Crushed Peanuts,Haldiram's
8901155115415,Dahi Vada Mix,
8906028791192,,
8907931000449,Garden Veggie Straws,
8906057810062,Spicy plantain chips,
8906000593882,Basmati Rice,
8901972060165,Dukes Cream 4 Fun Pineapple,
8908012861195,,
8906014085724,semia payasam mix,
8902647340025,Hata orange,
8901058893434,special chicken 65 masala,Noodles
8901491365666,Kurkure Puffcorn,Kurkure
8901832202506,Annapurna ghee 250ml,
8908008970047,,
8904063210241,Naan  Nature,Haldiram’s
8908006646708,,
8901552025492,Garam Masala Gewürze,
8904063213167,Farali Mix Plain,Haldiram's
8904147434709,Citrus acid (Limbu Phool),
8904340700328,Pulse Kachcha aam,Unknown Brand
8901030756542,,Unknown Brand
8904063209474,Besan Paratha,
8904063203090,Magic Makhana,
8901138834210,Ashwagandha,
8901777182093,Coconut chutney,
8901491001052,Lays salted Chips 30,Lay's
0948417736061,Krunchy  wheels,
8901262010153,amul butter,Amul
8901246003508,Eggless Mayonnaise,Del Monte
8904109470127,Amla Candy,
8906079340394,Owreal om shanti,
8906087450979,Kodo Millet Vermicelli,
8901491001069,India’s Magic Masala 30,Lay's
8901725107659,Rich Butter Cookies,Moms magic
8901058869385,,
0834266001583,,Unknown Brand
8901786341009,Everest Dry Ginger Powder Carton,
8906024650455,Oats,Turbo
8901030516276,Knorr Mixed Vegtable soup,Knorr
8901414043411,Bikano Diet Chidwa,
8907316003904,Hot and Sweet Tomato Sauce,
8901810010031,lavender incense sticks,lavender
8908004362419,Pattumallay,
8901030733543,Loading…,
8904190108091,Cuor di forno,
8907821007480,,bom dia
8902456525040,,
8901414018204,Ramadana chikki,
8901414000360,Moong Dal,Bikano
8904063215383,Peanut gajjak,Haldiram's
8906048925621,Instant Ragi Dosa Mix,
8901792100157,Rice Flakes Red,
8906081381224,Telugu Mixed Vegetable Pickle,
514044402530001,Herbalife,
8908004791837,Simba lagar,
8901155118218,Uttapam,
8901058117783,Maggi Hot & Sweet Tomato Chilli Sauce,Maggi
8901063166042,Treat,Britannia
8906053840841,Bhel,Kalyan
8904304713937,Mixed pickle,
8901725113025,,itc
7524341327808,veda digestive,itc
09793972,cow ghee,mahi
8908000339347,شاي كرك,
8904063202260,Paneer Onion Paratha,Haldirams
8901088200721,Coconut oil,
8901063151338,Good Day,Britannia
8901560230314,NiLoNs,NiLoNs
8904360200945,Apsara elaichi 10rs,
8908001105705,seasoned salt,
8908000729100,Jeera soda,
8906035030758,freedom kachi ghani mustard oil,"no,Gemini edibles abd fats india private limited"
8901030825682,Horlicks,
8904063209726,Dilli style Choley,Haldiram's
8904063210951,Tandoori Garlic Naan,Haldiram's
8904018603289,Chia Cinnamon mix,
8904063215390,Sugar rewari,Haldiram's
8906014080071,Chemba Puttu Podi,
8697459292234,GLORY,
8906134530029,Coconut Milk,Only Earth
8904063252814,Samosa,
8904063281166,Muli Paratha,Haldiram's
8902061154857,a pen,
8901155110212,Rava dosa,
8901052031467,Kanan Devan,
8901888004154,Hajmola Anardana,
8906019564019,bites chana dal,
8906078263540,Butter cookies,
8904063230034,Haldiram’s,
8901155492622,Masala aux pois chiches,
8901719902482,Rusk,Parle
8901138501679,bacopa,
8901242289104,Hot and sour vegetable soup,
8908003113784,Creamy Peanut Butter,
8901719907074,Parle-G,Parle
8904010640138,Ragi puttu podi,
8901764125157,minute maid Guava juice 1ltr,
8908010856001,goa dairy,fssai
8906019100101,,
8901779324101,saras,
8906070590095,,
8906126950637,,Unknown Brand
8906012240323,Methi pachak,
8906018140252,Spring Roll Sheets,
0717273505384,Pancake Syrup,American Garden
8906002006236,Dr. Oetker Peanut Butter,Dr. Oetker
8906000210772,Pancake Mix,
8904304365877,Coolberg Non Alcoholic Beer,
8906059635106,Epigamia Greek Yogurt Vanilla Bean,Epigami
3073781103519,The Laughing Cow Creamy Cheese,The Laughing Cow
7901789120657,Parle peri peri chips,
8901777030660,Duran,Vadilal
8901030735363,Oreo and cream,Kwality Wall's
8908000295186,Mukharochak chira bhaja,mukharochak
0216305691557,Munch choclate bar,
8906068352247,Gulkand,
8901719108532,Parle cream n onion chips,
8901393015836,Alpenliebe gold cream strawberry flavor candy 152g,
8901777768181,Butterscoth ice cream,Vadilal
8901262010030,amul butter,Amul
8907735122675,Sapori di Vipiteno,
8906106711166,,Unknown Brand
8904082785652,Dry Methi Bhakri,
8904004418910,Takatak,Haldiram's
8906002525430,ZKhusboo,
8906734518229,kerala mixture,
8901058858532,,Unknown Brand
8901058893229,Maggi Sauce,Maggi
8904083517719,Peanut Brittle (Chikki),
8901058900187,Nestle,Maggi
8906078263038,,Unknown Brand
8908001105804,Hickory smoked bacon,
8906005505576,Dahi Kebab,
8904063259509,Kadhai paneer,Haldiram's
8906008350043,HEALTH MIX,Manna
8906012845764,بودرة أطفال حماية,KODOMI
8904073704945,Muskatblütenpulver,Kings
8904064672802,Frozen home made chappathi,
8907316004185,Gherkins,
8901389200031,Rajnigandha,
8906032018827,Soya Chunks,Nutrela
8901207032615,Real mango 2ltr,
8904209317148,Kasmiri Curry Paste,
8901552021111,Potato Paneer Schezwan Kathi Roll,Ashoka
8901552017831,Chatapata Aloo Kathi Roll,Ashoka
8904082780206,Khatta Dhokla Mix,
8906010505134,Balaji Namkeen,
8906010505424,Chataka Pataka flaming hot,Balaji
8906010505127,Chataka Pataka Masala Masti,Balaji
8906078260013,Golden Bytes Cashew Cookie,
8901548310038,dark chocolate cocorich,
8906005503336,Chat Papdi,
8908012203216,Fittr,
8906097332586,Desi Rusk,
8906110191312,,Unknown Brand
0754083603695,The Real Vitamin,BIG MUSCLES NUTRITION
8908001705042,Aam panna,
8908009186713,olena womans protein & superfoods,olena
8904084900039,Chele di granchio,
8904256710756,Frozen Green Peas,Fresho
8901777872031,Malai Kulfi,
8904063211408,Fried rice with manchurian,Haldiram's
8901086260055,,1500/7000
8901086260062,,
8901086260086,,1500/7000
8901207005671,Dabur Chyawanprash,Dabur
8901086260116,,1500/7000
8904109464676,,
8908009918406,Collagen,
8901052005468,Marsala Chai,
8901088026277,Pure Coconut Oil 2yrs prod,Parachute
8901548310021,Dark chocolate,
8901030824777,Sweet corn vegetable soup,Knorr
8901030516580,Chicken delite soup,Knorr
8902579000318,The still apple drink,
8906006171503,Oyes,
8908002390049,,
8901491001168,Masala munch,
9556439880344,Munchini,
8902434111111,Choco bar,
8906052051095,Roasted Peanuts,Diamond
8908015737008,Banana Chips,Ela
8901042956718,Sambar rice,
8904004400229,Soya Sticks,Haldiram's
8904104705040,jk poppy seeds,jk
8908002180367,Tim Tim walnut,"kashmir walnut group,Tim Tim"
8906094490180,Oats noodles,
8904250701521,Palak Paneer,Kohinoor
8906090572842,Potato Stix,Too Yum!
8901552006262,ALOO PARATHA,Ashoka
8904063257086,Bhel puri,Haldiram's
8903023283769,Mixed pickle,
8901725113735,Sunfeast Caker Layered with Butterscotch Crème,Sunfeast
8908011098790,,
8904064628038,Mango Thokku Pickle,
8906094760153,Max pickle,max
8904063230188,Chana Jor Garam,Haldiram's
8904109466199,Indian Gooseberry Tangy Candy,
8906013031159,Noodle snack,Tasty treat
8906036844187,Sesame oil,
8901155125117,Phirni,
8904147435638,Surti Mamra,
8908013328321,,Unknown Brand
8906090571241,Multigrain Chips,Too Yumm
8906040374175,RIZ basmati,
8901414000636,Crunchy Munchy masala masti,
8906024070246,Aloe vera,
8906000212332,Atta multi grain,
8904004403565,Roasted whole grain seasoned with spices chana cracker,Haldiram's
8901725116958,,
8904004406382,Agra taj petha,
8906081387110,Little millet idli rava,
8901751801804,Om Shanti,
3927291800560,,
8904245201029,Raddish Oil,Flora
8906057900268,Momo masala,
8904063252883,Jumbo Aloo Tikki,Haldiram's
2000000134284,,Unknown Brand
8901030081347,Mixed fruit spread,
8906029400208,Organic moong dhal,
8906021925259,شهد.     SHAHD,
8906041450168,Flocons de riz blanc/White rice flakes,
8906014086516,Brahmins palakkadan vadi matta rice,Brahmins
0089686018011,Mi Instant Sarimi Isi 2,Indofood
8904017013133,Roasted Chana with Skin,
8901030779688,Lipton GREEN TEA Pure &Light,Lipton
8904359401841,Banana chips Peri-Peri,Ol’tymes
8904063203113,Magic Makhana,
8690632244976,,
8908013746040,Organic Mojito,
8906023417745,Tadka chaach,
8904063281173,Mix Veg Paratha,Haldiram's
8906068220003,Bhakri,Suraj's
8906041450311,Gingelly oil,
8904083512400,Whole wheat flour,
8906074441164,TAIYO,Unknown Brand
8904067710990,Tandoori Roasted Chana (Chick Peas),Jabsons
8908014426330,Laccha paratha,
8901552013550,Paneer Bhurji Kathi Roll,Ashoka
8906145010220,Queues de crevettes,
8904206004317,Spirulina Powder,
8903386501456,Red mukhwas,
8904003021319,,
8901719506345,Kreams - Gold Cardamom,Parle
8903179014873,Trofie,
8906002082506,Sakthi ragi flour,Unknown Brand
8904063211064,Cocktail Samosa,Haldiram's
8901058817096,,
8901844170817,Jayamani sweet,
05977116,⛑️,1
8901552014137,Masala Vegetable Burger Pattice,Ashoka
8901571004409,Boost,
8901262040051,Shrikhand Elaichi,Amul
8906015880038,HAKKA NOODLES,
8906006940550,,
8901001555266,Fruit nut chutney,Mida\'s
8906022370843,Cashews,
8906030460239,Brown Bread,Moreish
8901063032163,,Britannia
8906135070197,Finger millet noodles,
3948764052309,Limca 1ltr,
8906047190730,,
8904067702520,Peanuts,
8904067709857,Roasted peanuts,Jabsons
8904064617513,Rice flour,Trs
8904209301017,Aachi diet dosa,
8904064615144,Besan flour,Annam
8904209314093,Uttappam mix,Aachi
8904064643512,Paniviragu,Annam
8904064643505,Kuthiraivali,Annam
8904064643499,Thinai,Annam
8908012429128,Door dhal,Adhava
8906009700021,Kesar Mango Pulp,
8939998541184,Animal health booster,
8901939121946,Jaggery powder,Amutha
8906036849755,Varagu,Spiceland
8901042962535,MTR Vermicelli440G,MTR
8901155723122,plantain strips,
8904304500223,Sweet lime chutney,
8906000211533,Chakki atta,
8901719109874,Loading…,
8902167001086,Karahi Gosht masala,
8901155726123,Plantain strips Tomato,
8901030551956,Custard powder vanilla,Brown&Polson
8901248702041,Kesari Jivan,zandu
8908011776186,,
8908000385016,Banana chips,
8901155725126,Plantain strips,
8908003972565,Rush,
8908006824434,Plain Yogurt,Parag
4901560032301,Sprite 1ltr,
7622201428525,Oreo Original,Oreo
8901207041969,,Dabur
8901155422315,Gits Ready Meals Punjabi Chhole 300G,
8901155724129,Plantain Strips,
8906009077802,Shortbread,Unibic
8907430002814,Trio de GP,
8901499007971,Chocos 675 g 2 ta,Kellogg's
8906014085052,Rasam powder,
8906046471731,Pepe Wafeez Chocolate flavoured wafer,Pepe
8904178401053,calrich,
8901552022231,Curry leaves,Ashoka
8906008990416,colorant,
8902852229115,Kombucha Cranberry,
8906089700485,Black Pepper Coarse organic,
3961696121707,,Milo
8904004403664,Tasty Nuts,Haldiram's
8906076131759,,
8904063257253,Pani Puri,Haldiram's
2000000133521,,Unknown Brand
8906080502507,dilshoda,15
8906021921572,Miel,
8908005459187,Quinoa Muesli - Chocolate and Banana,Nourish You
8901764082252,Kinley water,Kinley
8904063230157,Haldiram's Kaju Mix 400 GM,Haldiram's
8901491001090,Doritos,Doritos
8904063230089,Kashmiri mixture,Haldiram's
8904083512417,Ragi Flour Finger Millet Flour,24 Mantra Organic
8904209300645,Garlic Pickle,Aachi
3948864392206,Jolo chip,
8901153023774,Chocolate flavoured cream wafer biscuits,
8901088028080,fhgh,
8902049000053,Mango pickle,
8906046143997,Whole Black Eyed Peas,
8906009512327,Katta sambol,
19080178,anup,
4061458191135,,Moser Roth
0841541000001,Lait de soja non sucré,
8908015394850,Apis crunchy peanut butter,Unknown Brand
8901304233717,Ginger Beer non-alcoholic,
8901207023156,1234,hi cji
9789324197689,,arihant
8906071881109,Spicy BEATSS,
8901030766381,bluetooth speaker,
8901719906053,gold orange,Parle
8901716110620,mahabub Hasan,
8901030084133,,
5423156380003,,
8902979029896,Yellow Banana Chips,
8901719912290,Choco rings,Parle
8906096323233,Mélange Tikha Mitha,
8903285074860,hinbi,n
8906031053270,P40 DSR,
8901030826269,,
8906098611253,Loading…,
8901786271009,EVEREST Jaljira Powder,
8904209303431,vathakulabumu paste,
8901063342033,britannia bread,Britannia
5404017400443,,
8904221699291,Protein powder,ASITIS
8906061492742,Lebanese Falafel,
8904067706757,Roasted peanuts,
8901719115646,,
8906020491939,Milk Cake,Lal
8906096323240,Aloo Bhujia,
8904103309508,Prega News Mankind,MANKIND
8906017815434,,
8901764092152,Maaza Original 1.75ltr,HINDUSTAN COCO-COLA BEVERAGES PVT.LTD
8902579680701,,
8900035000872,Gamberi zucchine e pomodori,
8906137670005,Slim n Detox Green Tea,
8901262151306,Kool cafe,Amul
8901719117183,Hide & Seek,Parle
8906001052074,Chicken moghlai,
8901552020176,Jamun,Ashoka
4901260012283,Coca cola 750ml,
8908014774578,Cheese momos,
8904063253200,Plain Bhujia,Hadrian’s
0841541000605,Chocolat soy milk,
06799241,Parmod jhak mix,jhal mix
8904079902048,SULTAN,
8908000695023,Trauben-Mix kernlos,PC Foods
8904083524861,Palm jaggery powder,
8901747002475,3 in 1 Instant Tea,
8904063281180,Onion Parantha,Haldiram's
8902102197430,uday Das,
8906014762410,tel,
4311211326268,k,
8901030866876,si,
8906140970871,High protein paneer,Punjab Sindh
8906001056393,Pulpa mango,Mother's Recipe
8901777217665,Chikoo slices,Vadilal
8901747002444,Instant Ginger Tea,
8901537025042,Super Basmati Rice,
8908013421244,Al-Azawi Dates,Al-Azawi
07175420,Nabin boe,
92120884,7679940323,Mete
8908013252152,Granola,Fit flex
8901030404566,Brooke Bond 3roses Top Star Tea 250G,
8901928023701,Bisk Fram Eat-Fit Biscuts,
8906076131698,Sourdough. Pav,Bakers dozen
8906064490004,,Unknown Brand
8901030875229,,
0793591862477,kerala chips,beyond snacks
8907525040110,Sprite,
8904063212504,Haldiram Bhujia Flour Noodles,
8906019564361,Real namkeen,
8901491001137,India's Magic Masala,Lay's
8906069400657,Sriracha,VEEBA
8902080364053,Mountain Dew,Pepsico
8904083100485,Chicken breast,Zorabian
8904109493058,Chyawanprash,
359431092444516,,
8901491001038,Lays Spanish Tomato Tango,Lay's
8906068762947,peanut butter,
8901088116275,meena,meena
8908000369023,namak,Kristal
8902335012128,Marie Grand,
8906070215738,Miel,
8901058872880,Masala vag atta noodles,Nestlé
8906088694501,Sei White Tea,Teamonk
8901440001188,Lait de coco en Poudre coconut milk powder,
8901719100864,Kismi Toffee,Parle
8906006787353,,
8902080364091,Mountain Dew,PepsiCo
8901063325098,Britannia Toastea,Britannia
8901552022484,Butter Chicken Sauce,Ashoka
8904063256775,Jumbo punjabi Samosa,Haldiram's
8906142021038,Plix  fit and slim smoothie chocolate,Plix
8901014000159,nissin,Nissin
8906018540939,,
8906080240447,,Unknown Brand
8901207028007,Masala pomegranate,
8902080000180,Nimbooz Masala Soda,
8901242107118,Roasted Vermicelli,
8904063211392,Fried Rice with Chilli Paneer,Haldiram
8901063019140,Little hearts,Britannia
8901153008757,Karmiq kaju,
8901648013624,Lassi,
8908006135431,Sirop de rose,
8906128670380,Protein,Food strong
8901153008764,Karmiq 500g,
8901069697137,,
8902041014416,,
0670087379759,,
8908016314727,rok n roll,
8901063151543,Pure Magic Chocolush,Britannia
8901725115654,Sunfeast yippee 70g,Sunfeast
8901725181673,Sunfeast yippee 280g,Sunfeast
8901721000022,Prabhuji bhujia 200gm,Prabhuji
6908998023701,Eat fit thin arrowroot 300g,
6908918023705,Eat fit thin arrowroot 300g,
8901153007347,Tasty treat 600g,
7622201464486,Oreo,Oreo
8906009070759,Milk Cookies,Unibic
8906009079813,Choco Chip Cookies,Unibic
8906009070636,Fruit & Nut Cookies,Unibic
8901153005442,Tasty treat butter cookies 300g,
8906001720171,VRS FOODS LTD,
8906069400640,Peri Peri sauce,Veeba
8900000002450,Raisins blanc,Unknown Brand
8906021927703,عسل,
8901207004889,Chyawanprash,Dabur
8906002487370,Boomer Jelly,
8906040980673,natural sugar,
8901207032158,Litchi,Real
8906066208034,,
5277140654706,8349094878,
8901095900065,Society masala flavour tea,
8904296908557,Rice crisps,
8906046850697,Mount Blue Bread Sticks,Mount Blue
8906091900200,Jowar Puffs Cheese & Herbs,Roast Foods
2000000134762,,Unknown Brand
8901314595652,,
8901030829833,ashish,
8908015044045,aman kumar,hgebgf
8906006854031,Chocobar chocoholic,The brooklyn creamery
8901725000493,biswajit barik,Dust Cutter Beverage Co
8908000274761,Yellow banana chips,
1928342350470,manna oats,
8906008350470,Oats,Manna
8908005846024,soail sk,bengal tigar
8906067026996,Protein Peanut Butter,"MB,Muscleblaze"
8908001927116,Tofu Gold,Bio Nutrients Pure Diet
8906068762954,Peanut butter,Unknown Brand
8906019564279,Farali Chiwda Mitha,
89009550,hii b di KH do,fhxyiyc
8906381919097,Salted Caramel,Häagen-Dazs
8901052004386,tata Gold,
8906081383990,Cut Mango Pickle,
8901030865237,Tomato Ketchup,kissan
8905269007918,Gur rusk,
8901063363281,Roll Yo!,Britannia
0926883111551,Nimbu pani,Jalani
8906046850703,Mount Blue Bread Sticks Whole Wheat Sesame,Mount Blue
8901499009722,Crunchy Granola Almonds and Cranberries,Kellogg’s
8904022332557,,
19835125,,
8901764022708,Drink,8901764022708
8906005504869,Chowpati bhel,Bikaji
8901030887123,Orange Squash,
8908003972312,Mario Intant noodles,
8906090575546,K-Bomv Ramen,Too Yum
8906133407261,Sea Moss Gummies,Root Labs
8908014648886,Cornichons au vinaigre,
8901786011001,Kesari Milk Masala,
8901725132682,Dark fantasy,Sunfeast
