barcode,product_name,brands,ingredients_text
5736601,Homestyle Chili Sauce,Heinz,"water, tomato puree, <span class=""allergen"">celery</span>, green peppers, sugar, white vinegar, brown sugar, red peppers, salt, dehydrated onions, spices, garlic powder, mustard flour."
6772408,Cherry Coke,Coca-Cola,"carbonated water, sugar/glucose-fructose, phosphoric acid, natural flavour, caffeine."
1249507,Caffeine Free Diet Cola,Diet pepsi,"carbonated water, caramel color, phosphoric acid, potassium benzoate (preserves freshness), sucralose, acesulfame potassium, natural flavor, citric acid."
1361603,Heinz Sweet Relish,Heinz,"relish stock (cucumbers, cabbage, water, salt, calcium chloride), high fructose corn syrup, distilled white vinegar, sodium benzoate and potassium sorbate as preservatives, guar gum, alum, xanthan gum, dehydrated red bell peppers, extractives of turmeric, fd&c yellow #5 and blue #1, natural flavorings, polysorbate 80."
7550908000500290729,Kinder Pingui Cacao,"Ferrero,Kinder","lait frais pasteurisé 21%, chocolat fin 20% (sucre, pâte de cacao, beurre de cacao, émulsifiants : lécithines [soja], arômes), sucre, huile de palme, farine de froment, lait écrémé en poudre,dextrose, cacao 1,5%, beurre concentré, oeuf, sirop de glucose-fructose, cacao maigre, levure de bière, arômes, émulsifiants : mono et diglycérides d'acides gras, sel."
4309727,Barker's angel flake coconut,Heinz,"ingredients: coconut, sugar, water, propylene
glycol (preserves freshness), salt, sodium
metabisulfite (retains coconut whiteness).
contains: coconut
kraft heinz foods company, chicago, il 60601"
6202945,Milk Chocolate Sweets,Ferrero,"sugar, hazelnuts, modified palm oil, cocoa butter, wheat flour, cocoa mass, whey powder skim milk powder, cocoa ariyõqus mika fat, soy and/or sunflower lecithin, sodium bicarbonate, sat, vanilin contains: milk, hazelnuts, wheat, say ingrants: se palme modifiée baume huile da farine de blé, pâte de cacas, poudre de lactosérum, lait écrémé en poudre, cacao, gras de lait anhydre, lecithine de soja et/ou de tournesol, bicarbonate de sodium, sel, vanilline contient : lait, noisettes, blé, soja"
4379104,kit kat treat,Heinz,"vanilla flavored dessert (skim milk, sugar, water, cream, hydrogenated vegetable oil (coconut and palm kernel oils), modified cornstarch, sodium stearoyl lactylate (for smooth texturej, salt, natural flavor). 10% topping (sugar, wheat flour, cocoa butter, chocolate, vegetable oil (palm oil, palm kernel oil), lactose [milk], skim milk, milk fat, contains 2% or less of: 0% lecithin [soy), pgpr, vanillin [artificial flavorj, salt, yeast, baking soda). contains: milk, wheat, soy. $40% manufactured ina facility that also processes peanuts."
8903664103920581180,"Wawa, Premium Orange Juice",Wawa,undefined
2677701,Tomato Ketchup,Heinz,"tomato concentrate, distilled white vinegar, salt, natural flavoring, stevia leaf extract, onion powder."
406680,Cheetos Pandilla,"Cheetos, Pepsico","copos de patata (45%), aceites vegetales (girasol y maíz en proporciones variables), fécula de patata (16%), harinas de arrozy maíz, aroma a queso [lactosa (de leche), sustancias preparaciones aromatizantes (de leche), potenciadores del sabe (glutamato monosódico, inosinato y guanilato disódicos), suero de leche en polvo, cloruro potásico, colorantes (extracto de pimentón, annato), aroma de humo], levadura, sal. puede contener soja."
1312403,Tomato Ketchup,Heinz,"tomato concentrate (red ripe tomatoes), distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring."
2417462,snickers,"Snickers, mars","chocola au lait fourré de confiserie (16%) et de caramel (27%), avec des cacahuètes grillées (22%). in lait, extrait naturel de vanille. (peut contenir: noisette).  sirop de glucose, cacahuètes, lait écrémé en poudre, beurre de cacao, pâte de cacao, huile de touresol, <span class=""allergen"">lactose</span>, matière graşse du lait petit-lat en poudre, matière grasse de palme, sel, émulsifiant (lécithine de soja), blanc d'oeuf"
4900805,Cola,Coca-cola,"carbonated water, high fructose corn syrup, caramel color, phosphoric acid, natural flavors, caffeine, low sodium"
3808704,Potato Crisps,Pringles,"dried potatoes, vegetable oil (corn, cottonseed, high oleic soybean, and/or sunflower oil), degerminated yellow corn flour, cornstarch, rice flour, maltodextrin, mono - and diglycerides. contains 2% or less of salt, <span class=""allergen"">whey</span>, tomato powder, cheddar cheese (<span class=""allergen"">milk</span>, salt, cheese cultures, enzymes), monosodium glutamate, natural flavors, sugar, onion powder, spices, coconut oil, garlic powder, <span class=""allergen"">buttermilk</span>, citric acid, <span class=""allergen"">cream</span>, yeast extract, malic acid, paprika extract color, red 40 lake, lactic acid, wheat starch. contains <span class=""allergen"">milk</span> and wheat ingredients."
1756803,Pepsi,"Pepsi-Cola, Pepsi","amount per serving (nutrition faole total carbohydrate 41g 15% serving size 1 can calories 150 total fat 0g sodlum 30mg %dy 0% 1% total sugars 41g includes 41g added sugars 83% protein og not a significant source of other nutrients * % dv = % daily value carbonated water high fructose corn syrup, caramel color, sugar phosphoric acid, caffeine, citric acid, natural flavor bottled under the authority of pepsico, inc., purchase, ny 10577. caffeine content: 38mg/12 fl oz. we'n bore to belp. pepsl.com or 800,433.2652 deposit cue 150 calories mer can 2fl ol 5 ml) epsh u128204 b16300 0018-101-0003 pepsi, pepsi-cola and the papsi slobe ae registered tradamarks of papsia ine please recycle"
890258647931276815,"Quiznos, Lettuce, Kids",Quiznos,undefined
52358,kick,,"wi-9zjzu9f4ahx78hmbhtaidpyq auoanoecaeqba,biw,1536,b,,, &lt; ☆ upports 100  different barcode formats includi qr code 简 relo e 96 code 39 maxicode pdf417 ed images aztec code code 128 victor abraham know where this information comes from? learn more s may be subject to copyright, learn more n data matrix esforce appexchange de and qr code generator - albert dev - appexchange isbn off &lt; ultracode codabar * ☐ visit see more 3:52"
5108226,corn flakes,Kellogg's,"maïs, sucre, arôme de malt d'orge, sel"
4965802,Diet Coke,Coca-Cola,"carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate (to protect taste), natural flavors, citric acid, caffeine.

phenylketonurics: contains phenylalanine

no calories, no sugar"
6041843,Trempette cool ranch,Doritos,"% dv/% vq* amount/tener trition facts amount/tener 8% carbohydrate /glucides 20 aleur nutritive fat/lipides 5 g saturated / saturés 0.5 trans/trans 0 g cholesterol/cholestéro 0 mg sodium / sodium 230 mg fibre/fibres 1 g 2% pr 2 thsp (30 g) 2c.à table (30 g) sugars/sucres 1g 0% protein/protéines 1g clories 50 10 % *daly value /% valeur quotidienne : vit a 0 % enents water, vegetable oil, jalapeno peppers, modified corn starch, modified milk ingredients, sal sige hospate monosodium glutamate, red bell peppers, dextrose, onion powder, malic acid, garlic powder timit pre, soum acetate, disodium inosinate, disodium guanylate, cheddar cheese, maltodextrin, sour crean ige atel, colour, xantham gum, sodium ascorgate, natural and artificial flavour. contas l gredents vit c 2 % calcium 2 %"
8894534,M&M's Crispy 340g,"M&M's, Mars","zucker, kakaomasse, reismehl (9.3%), magermilchpulver, kakaobutter, palmkernfett, milchzucker, palmfett, stärke, butterreinfett (milch), glukosesirup, gerstenmalzextrakt, sheafett, stabilisator (gummi arabicum), salz, emulgator (sojalecithin), dextrin, dextrose, überzugsmittel (carnaubawachs), farbstoffe (e100, e120, e133, e160a, e160e, e170), aroma, palmkernöl. (kann enthalten: mandeln, haselnüsse, erdnüsse)"
1334900,Memphis Style Sweet & Spicy BBQ Sauce,Heinz,"water, dark brown sugar, cane sugar, tomato paste, distilled white vinegar, apple cider vinegar, blackstrap molasses, salt, spices, corn starch, dried onions, mustard seed, natural smoke flavor, paprika, xanthan gum, natural flavor, anchovies, onions, dried garlic, garlic, tamarind concentrate, extractives of paprika (color)."
4389101,Orange tangerine,"Kraft, Heinz","water, citric acid, sodium citrate, gum arabic, sucralose (sweetener), contains less than 2% of niacinamide (vitamin b3), vitamin be, vitamin b12, natural flavor, sucrose acetate isobutyrate, yellow 6, sodium benzoate and potassium sorbate (preservatives), rosemary extract (to protect flavor). kraft heinz foods company 3chicago, il 60601 (800) 431-1002 does not need refrigeration see bottom for best by date b bs xaw 1253 21220:24 bbm"
5736106,Chili Sauce,Heinz,cs-396-8-04-1 refrigerate after une fois ouvert
3208458,Original Raisin Bran Crunch,Kellogg's,"whole grain wheat, sugar, rice, raisins, wheat bran, whole grain oats, brown sugar syrup, vegetable glycerin, corn syrup, salt, natural flavor, modified corn starch, molasses, palm oil, cinnamon, honey, mixed tocopherols (vitamin e)."
121340,Diet Mountain Dew,Pepsi,"carbonated water, concentrated orange juice, citric acid, natural flavor, citrus pectin, potassium benzoate, aspartame, potassium citrate, caffeine, sodium citrate, acesulfame potassium sucralose, gum arabic, sodium benzoate, calcium disodium edta, brominated vegetable oil, yellow 5"
4026305,Snickers,Snickers,"milk chocolate (sugar, cocoa butter, chocolate, skim milk, lactose, milkfat, soy lecithin, artificial flavor), peanuts, corn syrup, sugar, palm oil, skim milk, lactose, salt, egg whites, artificial flavor."
1328200,Worcestershire,Heinz,"distilled white vinegar, water, molasses, high fructose corn syrup, salt, soy sauce (water, salt, hydrolyzed soy protein, corn syrup, caramel coloring), natural flavorings, caramel coloring, anchovies, polysorbate 80, <span class=""allergen"">soy flour</span>, garlic extract,"
5724703,MAYORACHA SAUCE,HEINZ,"soybean oil, water, jalapeno peppers, vinegar, sugar, spices, liquid yolk (egg), frozen yolk, salt, garlic, corn starch, phosphoric acid, potassium sorbate, sodium benzoate, citric acid, natural flavour, concentrated lemon juice, phospholipase, calcium disodium edta. contains: egg. ingrédients : huile de soya, eau, piments jalapenos, vinaigre, sucre, épices, jaune d'œuf liquide, jaune d'œuf congelé, sel, ail, amidon de mais, acide phosphorique, sorbate de potassium, benzoate de sodium, acide citrique, arôme naturel, jus de citron concentré, phospholipase, edta de calcium disodique. contient : œuf."
1395503,Organic Yellow Mustard,Heinz,"organic distilled vinegar, water, organic mustard seed, salt, organic turmeric, organic spice"
4972501,Mello Yello Soda Citrus Flavored,Coca-Cola,"carbonated water, high fructose corn syrup, orange juice, citric acid, natural flavors, sodium and calcium disodium edta (to protect taste), potassium citrate, caffeine, yellow 5, carob bean gum."
890828843444100474471,"Sheetz, Spicy Asian Sauce, For MTO Subz, Whole",Sheetz,undefined
1212901,Pepsi,Pepsi,"carbonated water, high fructose corn syrup, caramel color, sugar, % phosphoric acid, caffeine, citric acid, natural flavor,"
8907842947990398710794,"Krystal, Grits",Krystal,undefined
890145484061593312326,"Wingstop, Potato Salad",Wingstop,undefined
890862594199486684863132,"On The Border, Salsa",On the Border,undefined
1322109,Yellow Mustard,Heinz,"distilled white vinegar, water, mustard seed, mustard bran, salt, turmeric, paprika."
1389609,"Tomato ketchup blended with balsamic vinegar, balsamic vinegar",Heinz,"tomato concentrate from red ripe tomatoes, balsamic vinegar, high fructose corn syrup, corn syrup, salt, spice, onion powder, natural flavoring."
1395406,Jalapeño Tomato Ketchup,HEINZ,"tomato concentrate from red ripe tomatoes, distilled vinegar, high fructose corn syrup, corn syrup, salt, spice, natural flavors (bell pepper concentrate), onion powder, dehydrated jalapenos."
1249002,Pepsi caffeine free,Pepsi,"carbonated water, high fructose corn syrup, caramel color, sugar, phosphoric acid, citric acid, natural flavor."
1211300,Pepsi,Pepsi,"carbonated water, high fructose corn syrup, caramel color, sugar, phosphoric acid, caffeine, citric acid, natural flavor."
7101714877222192587,"California Pizza Kitchen, Baked Potato Soup, Cup",California Pizza Kitchen,undefined
81342014900617362616,"California Pizza Kitchen, CPK Peach Lemonade",California Pizza Kitchen,undefined
377194326799634,"California Pizza Kitchen, CPK Raspberry Lemonade",California Pizza Kitchen,undefined
1560913449242588850276,"California Pizza Kitchen, Chicken, For Garlic Cream Fettuccine",California Pizza Kitchen,undefined
2796474944987343154021,"California Pizza Kitchen, Clos Du Bois Chardonnay, 9 Oz",California Pizza Kitchen,undefined
125686174150965404387,"California Pizza Kitchen, Double Berry Sparkler",California Pizza Kitchen,undefined
5287341775261836009,"California Pizza Kitchen, Francis Ford Coppola Diamond Collection Merlot, 9 Oz",California Pizza Kitchen,undefined
46523114382282465680,"California Pizza Kitchen, Fresh Avocado, For Salads",California Pizza Kitchen,undefined
66909625464868657780148,"California Pizza Kitchen, Fresh Strawberry Mango Cooler",California Pizza Kitchen,undefined
8131289494710687,"California Pizza Kitchen, GF Pepperoni Pizza, 1 Slice",California Pizza Kitchen,undefined
6087384261045550383,"California Pizza Kitchen, Hand Tossed Wheat Whole Grain Crust",California Pizza Kitchen,undefined
152175855414229090663,"California Pizza Kitchen, Kendall Jackson Vintners Reserve Chardonnay, Bottle",California Pizza Kitchen,undefined
9819345931685191981,"California Pizza Kitchen, M Chapoutier Belleruche Rose, 9 Oz",California Pizza Kitchen,undefined
4710445716234263570,"California Pizza Kitchen, Newcastle Brown Ale, 12 Oz",California Pizza Kitchen,undefined
6083247806197997,"California Pizza Kitchen, Sauteed Cremini Mushrooms, For Garlic Cream Fettuccine",California Pizza Kitchen,undefined
79734309460139484,"California Pizza Kitchen, Sundae, Kids",California Pizza Kitchen,undefined
1056860,nutella,"Ferrero, Nutella","no hydrogenated fats no preservatives /no colorings nutella serving suggestion .verified by sgs.com/nutella peauds auo 15g nutella pe ngredients: sugar, vegetable fat (palm), <span class=""allergen"">hazelnuts</span> 13%, skimmed milk por ediced cocoa powder 7.4%, emulsifier: lecithin (<span class=""allergen"">soy</span>), flavouring (vanl emulsifier as permitted food conditioner and permitted flavouring subsing vegetable and synthetic origin. allergen information: contains <span class=""allergen"">hazelnuts</span>, l mponter/diimpot oleh: singapore - ferrero asia pacific pte. ltd., 80 robinson road 2 malaysia - ferrero malaysia sdn. bhd., level 8, menara uac, no. 12, jalan prd 75 0petaling java. brunei - syt rajamas, plot 34-36, serasa industrial, muara bit28"
6792907,Diet Coke Caffeine Free,Coca-Cola,"carbonated water, caramel colour, phosphoric and citric acid, aspartame, flavour, sodium benzoate, acesulfame-potassium"
6841812,BURGER SAUCE STYLE MAYONNAISE STYLE SAUCE,Heinz,"vegetable oil, water, vinegar, sugar/glucose-fructose, cucumbers, salt, onion, hydrolyzed egg yolk, liquid yolk (<span class=""allergen"">egg</span>), garlic juice, garlic, modified corn starch, bell peppers spices (<span class=""allergen"">mustard</span>), natural flavour, paprika oleoresin, calcium disodium edta, calcium chloride, polysorbate 80, turmeric oleoresin, xanthan ngum, phosphoric acid, sodium benzoate, potassium sorbate. contains<span class=""allergen"">: egg</span>, <span class=""allergen"">mustard</span>. ingrédients: huile végétale, eau, vinaigre, sucre/glucose-fructose, concombres, šel, oignon, jaune d'œuf hydrolysé, jaune d'œuf liquide, jus d'ail, ail, amidon de maïs modifié, poivrons, epices (moutarde), arôme naturel, oléorésine de paprika, edta de calcium disodique, chlorure de calcium, polysorbate 80, 06841812 04050036602000 oléorésine de curcuma, gomme xanthane, acide phosphorique, benzoate de sodium, sorbate de potassium. contient : cœuf, moutarde."
1281804,Diet pepsi caffeine free,Pepsi,"carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate, citric acid, natural flavor, acesulfame potassium."
8744102,co,Mars,"40000 51292 originale to mix m nutrition fa 8servings per com 1 oz (28g/about 18 chocolate candies so many ways to mix m in brand semisweet chocolate (chocolate, sugar, cocoa butter, skim milk, peanuts, lacto milkfat, soy lecithin, salt, artificial and natural flavors), sugar, peanuts, cornstaf less than 1% - palm oil, corn syrup, dextrin, coloring (includes blue 1 lake, yello red 40, yellow 5, blue 1, red 40 lake, yellow 6 lake, yellow 5 lake, blue 2 lake, blu carnauba wax, gum acacia, allergy information: contains peanuts, milk and soy, may contain tree nuts"
1318009,PICKLE TOMATO KETCHUP,HEINZ,"tomato concentrate from red ripe tomatoes, distilled vinegar, sugar, acidified cucumber juice (cucumber juice, vinegar, salt), salt, onion powder, spice, natural flavoring."
6841210,Smoky Bacon Sauce Style Mayonnaise,Heinz,"vegetable oil, water, vinegar, sugars (brown sugar, dextrose), liquid yolk (<span class=""allergen"">egg</span>), salt, modified corn starch, yeast extract, seasonings, natural flavour (<span class=""allergen"">soy</span>), phosphoric acid, xanthan gum, potassium sorbate, sodium benzoate, calcium disodium edta. contains<span class=""allergen"">: egg</span>, <span class=""allergen"">soy</span>. 04050036598800 06841210 ingrédients : huile végétale, eau, vinaigre, sucres (cassonade, dextrose), jaune d' ceuf liquide, sel, amidon de maïs modifié, extrait de levure, assaisonnements, arôme naturel (<span class=""allergen"">soya</span>), acide phosphorique, gomme xanthane, sorbate de potassium, benzoate de sodium, edta de calcium disodique. contient : euf, <span class=""allergen"">soya</span>. kraft heinz canada, toronto, on m5j 1a7 1-877-57heinz (1-877-574-3469) product of u.s.a./ produit des é.-u."
8905882421451887310775863,"Culver's, Grilled Chicken Sandwich",Culver's,undefined
3808306,Snack Stacks Original,Pringles,"dried potatoes, vegetable oil (contains one or more of the following: corn oil, cottonseed oil, soybean oil, and/or sunflower oil), t degerminated yellow corn flour, cornstarch rice flour, maltodextrin, mono and diglycerides, salt, wheat starcha contains wheat ingredients."
6926102,Pepsi,"Pepsi,Pepsi-Cola,Pepsico","carbonated water, glucose-fructose and/or sugar, caramel colour, phosphoric acid, caffeine, citric acid, natural flavour"
6942508,Pepsi,Pepsi,"carbonated water, glucose-fructose and/or sugar, caramel color, phosphoric acid, caffeine, citric acid, natural flavor"
24907,Teriyaki Dip Sauce Marinade,Marks & Spencer,sugar - water dark soy sauce (20%) (contains water soybeans. roasted wheat (contains cluten)) ginger purée (10%) garlic purée. cornflour concentrated lime juice. smoked salt crushed red chillies. ground ginger mirin rice wine (contains rice water alcohol glucose syrup).
8774440,Darjeeling Tea,Duncans,tea
6494437,Polar Ice Gum,"Excel, Wrigley's","sorbitol, maltitol, gum base, natural and artificial flavours, gum arabic, glycerin, aspartame, soy lecithin, acesulfame-potassium, carnauba wax"
9122574,saunf,,"more
choice
we know how proud you feel when your
family savours a meal with as much
enthusiasm as you make it. which is why
we ensure that every pack has only the
cleanest and highestquality staples. ir's
part of our promise to give yoe qualiy
that makes you proud.
store ider coal and dry condition. after opening
the pacs, kee he contents in an air tight container
to presery a
marketed
please check for promotional
offers if any
lic na. 10012022001022
8903023266934 mr r 430
ked on 06 07.2018
fore :02 01201
fectured"
712392,Bread,Leinens Love Bakery,"wheat flour, water, sugar, egg, unsalted butter, (pasteurize cream [milk]), natural glavurs), canola dil, contains less than 2% of t. sour cream, (gr t cream), salt, n sweet whey, hed flour (wheat flour, reduced iron, thiamine mono nitrate, riboflavin, folic acid) as oorlic acid (dough conditioner), endimes, beta carotene (for color)"
7824221,fresh,,"hypromellose (e464), sucralose (e955), magnesium aluminum silicate, polysorbate-80 (e433), propylene glycol (e152, menthol, cooling agent 23, mentha oil, xanthan gum, eucalyptus oil, thymol, methyl salicyte and color brilliant blue fcf (e133). contains permitted synthetic food colour and added flavour. storage: store at temperature not exceeding 25°c, protect"
7200564,milk,smartpaper,"smart pech * for visual representation only for cool personalised recipes scan the or code&gt; plam at brew your favorite cup of coffee/tea anytime of day or night do nat uht milk needs no refrigeration till it's opened, hence easy to store! mate kan prot p.b cust pamper the child in you, enjoy with your favorite cereals pr tol since it is sterilised, uht milk can be consumed directly from pack"
2867633,refined soya bean oil,fortune,refined soyabean oil permitted antioxidant tbhq (e-319). vitamin a and vitamin d.
6231512,India's magic masala,Lay's,ta ahaba gahav uahah
9141209,Bourn Vita 500Gram Pauch,Cadbury,"glucose syrup, bulking agent (polydextrose), starch, humectant (sorbitol syrup), gelatine, sugar, acids (malic acid, acetic acid), concentrated fruit juices' (1 %) (<span class=""allergen"">apple</span>, lime, <span class=""allergen"">orange</span>, lemon, strawberry, blackcurrant, raspberry), colours (anthocyanins, vegetable carbon, paprika extract, lutein, curcumin), coconut oil, flavourings, glazing agent (carnauba wa 'equivalent to 6.9% fruit juice."
1269,MCT C8-Öl,GOMAN AS,"hvetemel, vann, smør (melk) 12%, sukker, rapsolje, kokosolje, herdet rapsolje, gjær, modifisert potetstivelse, eggeplomme, bringebær (2%), mysepulver (melk), konsistensmiddel e 953, salt, aprikoskjerner, havreolje, stabilisator e 440, e 412,  e 401, e 516, e 450, vegetabilsk emulgator e 472e, e 471, farge e 170, e 160a, aroma, helmelkspulver, glukosesirup, geleringsmiddel e 406, melbehandlingsmiddel enzym, e 300, melkeprotein, surhetsregulerende middel e 330, mandler."
1569,Personalized Protein Powder,Herbalife,"soy protein isolate, whey protein concentrate, artificial vanilla flavoring substances, stabilizer (corn starch)"
1291,Afresh,Herbalife,"tea powder (orange pekoe extract, green tea extract), bulking agent (maltodextrin), sweetener (fructose), nature identical favouring substance, caffeine powder"
1247,Shake Mix Vanilla Flavour Formula 1,Herbalife,"soy protein isolate, sugar, fructose powder, whey protein concentrate, lecithin powder, ca powder, calcium caseinate, potassium chloride, artificial vanilla flavouring substances, diluent (dicalcium p phosphate-ins 340 (ii), papain powder, antioxidant (ascorbyl palmitate - ins 304),  emulsifier (glyceryl monostearate - ins 471), sweetener (sucralose - ins 955), stabilizer [dipotassium hydroge ins. 341 (i)), minerals ##, sodium caseinate, vitamins&quot;, psyllium husk powder, zingiber officinale rhizome"
839,Muesli,Amazon solimo,"multictain flakes (83.9%) [rotted at 7%), wheat flakes (35%) (wheat, lodised salt, malt extract, emulsifier (ins 322) & antioxidant (ins 320) corn flakes (11.9%) (corn grits, lodised salt, malt extract, emulsifier (ins 322) & antioxidant (ins 320)1, apple juice concentrate (10%), dried fruits & nuts (5%) [sliced almonds (2.5%), raisins (2.5%)], emulsifier (ins 322) flavours [artificial (red apple) & natural flavouring substances] & antioxidant (ins 320) storage instructions: 1. not to be consumed if seal is broken 2. secure lid tightly after every use 3. store in dry place and away from heat and light. allergen: contains soy, wheat, oats, barley & nut"
84984,Green Raisins,Nutri Organics,raisins
3221217,no-nonsense plant protein chikmagalur mocha,Cosmix,"protein isolate blend (pea and rice), vegan coconut milk powder, indonesian cacao & cocoa blend, arabica coffee, digestive herb blend (ginger, fennel, cumin, fenugreek), kerala vanilla bean powder and monk fruit."
6172282,Schezwan classic chutney,"Dabur,Hommade","water, sugar, refined sunflower oil, lodized salt, onion, tomato paste, garlic, chilli (2%), thickener (ins 1422), corn starch, yeast extract, flavour enhancer (ins 635), soya sauce powder [anticaking agent (ins 551)], ginger, paprika oleoresin, acidity regulator (ins 260), flavours natural flavouring substances), spices (white pepper (0.1%) & celery seed powder), stabilizer (ins 415), sichuan pepper powder, preservative (ins 211) and colour (ins 150d)."
70020600146130321,Hyderabadi Mutton Shami Kebab,Licious,"goat meat, onion, interesterified vegetable fat (refined palm oil, high oleic acid sunflower seed oil, sesame oil, vitamin a), bengal gram, coriander leaves, mixed masala, ginger, garlic, green chilli, cumin, mint leaves, iodized salt, starch (ins 1450), red chilli, black salt, herb and spices oleoresin (emulsifier (ins 471, ins 433)), thickener (ins 412), acidity regulator (ins 330), sugar."
184849,Kerala Nendran Banana Chips,Noice,"banana (nendran) (75%), coconut oil (23%), iodized salt, turmeric powder"
15578,Rice Flour,Supreme Harvest,rice flour
6731906,Coke Zero,Coca-Cola,"carbonated water, caramel colour, phosphoric acid, aspartame, potassium benzoate, natural flavor, potassium citrate, acesulfame-potassium, caffeine"
6789709,Diet Coke,Coca-Cola,"carbonated water, caramel colour, phosphoric and citric acid, aspartame (phenylalanine), flavour, sodium benzoate, caffeine, acesulfame-potassium"
1416367,Coca cola,Coca-Cola,"coke. r освежителен безаалкохолен пијалак hето-количина: 2 l. cостојки: вода, шекер, јаг. e 150d, регулатор на киселост: е 338, природни - нутритивни вредности 250 ml 1%*) 180 kj / 450 kj/"
4918202,Coca-cola Coke - Classic,"Coca-Cola, Coke","carbonated water, high fructose corn syrup, caramel color, phosphoric acid, natural flavors, caffeine."
4959403,Diet Coke,"Coca-Cola, Coke","carbonated water, caramel color, aspartame, phosphoric acid, potassium benzoate (to protect taste), natural flavors, citric acid, caffeine."
9100000011392800000600,Oreo donuts,Oreo,"<span class=""allergen"">wheat flour</span>; vegetable fats (palm, coconut, (in varying proportions)); sugar; dark cocoa biscuit pieces (<span class=""allergen"">wheat flour</span>; sugar; rapeseed oil; fat reduced cocoa powder; glucose fructose syrup; wheat starch; raising agent (potassium carbonates, ammonium carbonate, sodium carbonates); palm oil; salt; emulsifier (<span class=""allergen"">soya lecithin</span>); flavouring); water; vegetable oils (rapeseed); <span class=""allergen"">lactose</span> (from milk); yeast; fat reduced cocoa powder (1,4%); <span class=""allergen"">rye flour</span>; emulsifier (mono - and diglycerides of fatty acids, sunflower lecithins, sodium stearoyl-2 - lactylate); whole milk powder; dextrose; glucose syrup; salt; raising agent (diphosphates, sodium carbonates); thickener (xanthan gum); flavouring (contains <span class=""allergen"">milk</span>); flour treatment agent (ascorbic acid)."
6108827,Oreo Egg,Oreo,"milk, sugar, palm oil, whey, cocoa butter, chocolate, wheat flour, nonfat milk contains less than 2% of milkfat, soy lecithin, wheat starch, cocoa (processed with alkali), ammonium phosphatides, glucose-fructose syrup (glucose syrup high fructose corn syrup), salt, palm kernel oil, potassium bicarbonate, baking soda, sunflower lecithin, natural and artificial flavor."
54218710944395850550432,"California Pizza Kitchen, Ahi Poke, For Salads",California Pizza Kitchen,undefined
766561141890359761,"California Pizza Kitchen, Blue Moon Belgian White Ale",California Pizza Kitchen,undefined
30590345812490683480922,"California Pizza Kitchen, Butter Cake",California Pizza Kitchen,undefined
5524249514917684415098,"California Pizza Kitchen, Carne Asada Pizza",California Pizza Kitchen,undefined
3381545683135422073,"California Pizza Kitchen, Coney Island Hard Root Beer, 12 Oz",California Pizza Kitchen,undefined
1422810449983813942952,"California Pizza Kitchen, Francis Ford Coppola Bianco Pinot Grigio, 6 Oz",California Pizza Kitchen,undefined
79398449401384749627,"California Pizza Kitchen, GF Mushroom Pepperoni Sausage Pizza, 1 Slice",California Pizza Kitchen,undefined
79714688786482114,"California Pizza Kitchen, Garlic Cream Fettuccine",California Pizza Kitchen,undefined
435082248408140445825,"California Pizza Kitchen, Grilled Shrimp, For Salads",California Pizza Kitchen,undefined
924256497381099759,"California Pizza Kitchen, Hawaiian Pizza",California Pizza Kitchen,undefined
93124145125292493735,"California Pizza Kitchen, Lime Chicken, For Crispy Thin Crust Pizzas",California Pizza Kitchen,undefined
3154696244031664137216,"California Pizza Kitchen, Original Flavored Frozen Lemonade",California Pizza Kitchen,undefined
1210127474174952600409656,"California Pizza Kitchen, Sam Adams Boston Lager",California Pizza Kitchen,undefined
529468834766457668194,"California Pizza Kitchen, Santa Julia Organica Cabernet Sauvignon, 9 Oz",California Pizza Kitchen,undefined
3911652846491195032673078,"California Pizza Kitchen, Sedona Tortilla Soup, Cup",California Pizza Kitchen,undefined
97083318414286142403569,"California Pizza Kitchen, St Germain Elderflower",California Pizza Kitchen,undefined
942731943868385843504711,"California Pizza Kitchen, Strawberry Flavored Frozen Lemonade",California Pizza Kitchen,undefined
8900220231000575,DAIRY KRISHNA PURE DESI GHEE,DAIRY KRISHNA,
950869499187563296449,"California Pizza Kitchen, Bud Light, 12 Oz",California Pizza Kitchen,undefined
882924435124976,"California Pizza Kitchen, Cedar Plank Salmon",California Pizza Kitchen,undefined
4138076074851878867521,"California Pizza Kitchen, Chateau Ste Michelle Riesling, 6 Oz",California Pizza Kitchen,undefined
63602923264528601754000,"California Pizza Kitchen, Crispy Mac N Cheese",California Pizza Kitchen,undefined
6485162473635330202,"California Pizza Kitchen, 12 Oz Fire Grilled Ribeye",California Pizza Kitchen,undefined
91431124476646132,"California Pizza Kitchen, Ancho Chile Short Rib Piadina, Half",California Pizza Kitchen,undefined
8049504099916740875557,"California Pizza Kitchen, Belgian Chocolate Souffle Cake",California Pizza Kitchen,undefined
712669094435964480207,"California Pizza Kitchen, Beringer White Zinfandel, 6 Oz",California Pizza Kitchen,undefined
83265242423323110928,"California Pizza Kitchen, Chicken Milanese",California Pizza Kitchen,undefined
534461384389844350807,"California Pizza Kitchen, Classic Caesar Salad, Side",California Pizza Kitchen,undefined
3790101548252929261686,"California Pizza Kitchen, Colby Red Blend, 9 Oz",California Pizza Kitchen,undefined
